Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	Number_rare	Number_ultra_rare
gene_66	synonymous	0.5	0.630529342660095	0.443498359101735	0.871753924478333	0.000270722328077958	0.00035328546161711	134962.936543107	72	0
gene_67	synonymous	0.5	0.36745149950277	0.233507690662631	0.913817119996738	-0.000413690894818945	0.000347239143440292	141207.594221413	77	0
gene_68	synonymous	0.5	0.716239694086035	0.515645198670063	0.887414617032441	0.00022031896465685	0.000338914295499372	131244.404007791	66	0
gene_69	synonymous	0.5	0.884564336591952	0.709642941645637	0.963342937643724	-0.00014495227695669	0.000389305370040494	133543.333543748	75	0
gene_7	synonymous	0.5	0.357264801547974	0.222546919549899	0.573943187733805	0.00042819242880449	0.000351039666695318	147405.392065749	74	0
gene_70	synonymous	0.5	0.0173510266418387	0.00977350765222629	0.216886473447838	0.000844763311362565	0.000326953521021438	139080.552387327	74	0
gene_70	Cauchy	NA	0.0173510266418389	0.00977350765222629	0.216886473447838	NA	NA	NA	NA	NA
gene_71	synonymous	0.5	0.247610380071034	0.681974030004605	0.155632361420457	0.000136131492875944	0.000332213682727984	112403.377288789	68	0
gene_72	synonymous	0.5	0.768392566458034	0.922062798127699	0.558681545363773	-2.60955845345163e-05	0.000266728788429605	127072.386373654	73	0
gene_73	synonymous	0.5	0.678654093023731	0.726458523476272	0.463297201289669	0.000119457195914592	0.00034146204022056	159914.83981926	78	0
gene_74	synonymous	0.5	0.350829356690445	0.221940895036778	0.411610247979656	-0.000354370002249621	0.000290138220812088	165649.835631967	75	0
gene_75	synonymous	0.5	0.364846837891191	0.958806666896298	0.228555428884463	-1.3764096002274e-05	0.000266481921013741	164818.03861481	77	0
gene_76	synonymous	0.5	0.409613496563944	0.267560310738195	0.87827372309673	-0.000353712332874124	0.000319033861380708	136725.073408187	69	0
gene_77	synonymous	0.5	0.597928686312501	0.406330041820212	0.825207520455536	0.000278344737615155	0.000335205976461893	122787.508238465	65	0
gene_78	synonymous	0.5	0.764656834259363	0.563965806483421	0.608943970278633	-0.000206471378644686	0.000357860204181441	136132.564422876	65	0
gene_79	synonymous	0.5	0.470760896931407	0.792649367734838	0.30293435535779	8.65466247690121e-05	0.000329235065202653	142449.802079767	78	0
gene_8	synonymous	0.5	0.870401228928795	0.826406944388055	0.694297021560778	-6.62978490731673e-05	0.000302299106988036	148740.50203786	69	0
gene_80	synonymous	0.5	0.895940030181301	0.740425805054031	0.755915945126376	-0.00011203197613969	0.000338169391652464	141314.912095152	75	0
gene_81	synonymous	0.5	0.450695472831015	0.894084405112831	0.287350778174268	-4.20055635848635e-05	0.00031550442596009	126805.914993536	59	0
gene_82	synonymous	0.5	0.623102277930525	0.430419233937951	0.841209639920717	-0.000253890711766807	0.000322002456314294	149411.037459277	75	0
gene_83	synonymous	0.5	0.684297488466003	0.500738588478232	0.487146585069389	0.000240135751722304	0.000356640034349536	188088.980856791	99	0
gene_83	Cauchy	NA	0.684297488466003	0.500738588478232	0.487146585069389	NA	NA	NA	NA	NA
gene_84	synonymous	0.5	0.76962858144104	0.560589916593293	0.989703986441745	0.000166348947878447	0.000285839876491704	147542.655550875	77	0
gene_85	synonymous	0.5	0.0291875085995036	0.0165490696882472	0.329397123038113	-0.000669665956515998	0.000279426151905236	137334.30982684	67	0
gene_86	synonymous	0.5	0.822087662712203	0.789094704253709	0.631181727562485	-9.49556697694678e-05	0.000354992549482113	129300.872548833	66	0
gene_87	synonymous	0.5	1	0.832002462784603	0.92420609022853	-5.78722711317464e-05	0.000272809921218079	162834.646541297	78	0
gene_88	synonymous	0.5	0.174432157975118	0.945731950002415	0.109638413355562	2.06344872754737e-05	0.000303147694824082	169693.687725744	82	0
gene_89	synonymous	0.5	0.437127197757494	0.278930021882365	0.568420609928124	0.000325683642160288	0.000300799663402228	155065.123624533	66	0
gene_9	synonymous	0.5	0.244250511072765	0.153229369608247	0.662015075036806	-0.000574817662008501	0.000402472178214353	140866.949585199	77	0
gene_90	synonymous	0.5	0.549479093061109	0.727183588974501	0.362634027382497	-0.000111947663558467	0.000320882405607839	124863.443015496	69	0
gene_91	synonymous	0.5	0.615283016104232	0.42247065750155	0.780811824018887	-0.000222224603900265	0.000277038884641616	177934.198432252	91	0
gene_92	synonymous	0.5	0.105363928195373	0.0654283742426264	0.129319527679332	0.000685705265843199	0.000372196639215985	139418.48961331	73	0
gene_93	synonymous	0.5	0.29141313380704	0.177966209792311	0.674542035982029	0.000444346177113812	0.00032986771652207	146403.577908933	74	0
gene_94	synonymous	0.5	0.909285990400557	0.963121720162643	0.745020834187288	-1.69116278464063e-05	0.000365763277859167	111544.427890539	64	0
gene_95	synonymous	0.5	0.820966792815722	0.92732567620695	0.637096274790251	3.09064004348295e-05	0.00033884856731472	146589.315804332	79	0
gene_96	synonymous	0.5	0.775161140395635	0.574317591885223	0.829483381145126	-0.000177903221431834	0.00031672049191733	160106.482893629	82	0
gene_97	synonymous	0.5	0.572785883024206	0.977847637829893	0.389942379142456	-7.42058946460537e-06	0.000267240710441443	168854.653385893	76	0
gene_98	synonymous	0.5	0.59544097080439	0.400046972007021	0.869305531536396	-0.000211473240427296	0.000251293945891357	172904.174727775	82	0
gene_99	synonymous	0.5	0.727677275443602	0.877345349890425	0.523769012280567	-4.90315554677524e-05	0.000317694974719424	164243.2762198	80	0
