sample_id	phenotype
sample_321	0.6086880544508342
sample_322	0.6128859703129353
sample_323	-0.023495566065444486
sample_324	-0.9026858264791866
sample_325	0.06397698534140801
sample_326	-0.6840398811392333
sample_327	0.9573807756763579
sample_328	-0.15742003667157692
sample_329	-0.8314003265555703
sample_330	-0.3306025997515692
sample_331	0.39888787651857077
sample_332	-0.5713483683673831
sample_333	-0.8281450644225534
sample_334	0.23075611119205872
sample_335	0.23202706131316084
sample_336	-0.5149402266874584
sample_337	-0.4792713670792018
sample_338	0.21919533127067115
sample_339	-1.449895077024487
sample_340	-1.4095415173036583
sample_341	-0.7250510323936951
sample_342	-0.2233734131728072
sample_343	0.2975346119897132
sample_344	1.45432910120618
sample_345	0.8406927550902995
sample_346	-0.17021651467642723
sample_347	-0.03022050422269109
sample_348	-1.007268825299409
sample_349	-0.02972073910824151
sample_350	-0.29809051969986805
sample_351	0.30926797061539135
sample_352	-0.8331226770388818
sample_353	0.5046034482570979
sample_354	1.511334608914466
sample_355	-0.11937453927021054
sample_356	0.3877418939650188
sample_357	0.6742782385365809
sample_358	-0.4099124604266586
sample_359	0.2112901817267008
sample_360	0.0011803345309720815
sample_361	0.08570475953230543
sample_362	-0.7792579242535624
sample_363	0.01301977001496122
sample_364	0.4833955515522045
sample_365	1.4302756465459163
sample_366	0.9416360464939162
sample_367	2.1276998495155617
sample_368	-0.7736329222371734
sample_369	0.8552573987308996
sample_370	0.17080756697301616
sample_371	2.1640796112509992
sample_372	-0.8143144671248708
sample_373	-0.8455314704038661
sample_374	-0.6067820072478775
sample_375	-2.121264211661599
sample_376	-0.5336284188354855
sample_377	-0.7654720191505453
sample_378	0.1380759231794442
sample_379	0.3281802491802553
sample_380	1.8525090859542548
sample_381	0.9328472116783744
sample_382	-0.5844408422534165
sample_383	-0.903838499450426
sample_384	0.4773563911262508
sample_385	-1.3228843345318593
sample_386	1.8080909143105075
sample_387	1.1603581227607236
sample_388	-0.47742095717287236
sample_389	-1.713203034844817
sample_390	1.3336437968791752
sample_391	-0.12511624492199466
sample_392	1.218350595218468
sample_393	-1.5952764493901868
sample_394	-0.6067645005939061
sample_395	-0.006120061998680268
sample_396	0.03534248679987111
sample_397	-0.45843639172225653
sample_398	0.6074265169613264
sample_399	-1.0719320329956907
sample_400	-0.15277288897306232
sample_401	0.10817560981953345
sample_402	0.4997280272728625
sample_403	0.6956079923317159
sample_404	-1.1285788802548313
sample_405	-1.5353594143789835
sample_406	1.2579490937569255
sample_407	0.3188003493660982
sample_408	-0.7548958733377504
sample_409	1.529626638561242
sample_410	0.10358498717350713
sample_411	1.160216125655514
sample_412	0.05574537465648198
sample_413	2.0358729082115574
sample_414	1.7324733297734667
sample_415	-0.2586569493649433
sample_416	0.9538553200950238
sample_417	0.6298044660226804
sample_418	1.3483059650773093
sample_419	-0.9699101126370143
sample_420	0.6702126078823918
sample_421	1.0401379497120142
sample_422	-1.7585082213480185
sample_423	-1.1868100032095557
sample_424	-2.037157176136634
sample_425	-0.2789652613220291
sample_426	0.7014964081575985
sample_427	1.4811524542715409
sample_428	0.062278446290848895
sample_429	1.6065810245218783
sample_430	-1.3823590593126829
sample_431	-1.7035150476145213
sample_432	-0.0665118661608836
sample_433	0.3702116134132914
sample_434	-0.043809132536680506
sample_435	-2.0651816687551734
sample_436	-0.09986352882956961
sample_437	-1.3072242461235597
sample_438	0.6539413586890668
sample_439	0.35285922611246007
sample_440	-0.9450310556415106
sample_441	-0.5218184574632206
sample_442	-1.0635803858460195
sample_443	-0.07359638837904135
sample_444	0.9375346784321377
sample_445	-0.9905759586882028
sample_446	0.48940401959390883
sample_447	-0.5381014190266523
sample_448	-0.7989904087297536
sample_449	-0.11765612102596434
sample_450	-1.0397667540348352
sample_451	-0.5613393475986422
sample_452	-1.201333286920816
sample_453	1.9404812939432456
sample_454	0.02370246354908635
sample_455	-0.7064553611126255
sample_456	0.20124408267443764
sample_457	-0.1229189879504827
sample_458	-0.230846414386803
sample_459	0.5988003613414286
sample_460	0.7411991612015614
sample_461	-0.5383433474966237
sample_462	-0.5833625618933873
sample_463	-0.2845730191775273
sample_464	-2.298119453999546
sample_465	-1.5165606913531804
sample_466	1.346560226021156
sample_467	1.6228257062656388
sample_468	-0.25872836788730885
sample_469	0.5614378409437216
sample_470	0.29787494902715783
sample_471	3.0473133934923786
sample_472	1.1008864198923507
sample_473	-0.1384060564537414
sample_474	-0.9605887691908246
sample_475	-1.6072161097026079
sample_476	0.19079693345999166
sample_477	-0.7627083889929062
sample_478	-1.4242342352176696
sample_479	-0.6536521205660384
sample_480	-1.0857680583977556
sample_481	1.6647224099164868
sample_482	0.8645152624524789
sample_483	-0.01924952928684074
sample_484	1.4588868657856104
sample_485	0.0655304559462972
sample_486	-0.8669520956992528
sample_487	1.501782973487988
sample_488	0.5240383825700725
sample_489	-1.0417574143398116
sample_490	-0.20041683632734128
sample_491	-0.88119192706309
sample_492	-1.3850395957565507
sample_493	0.9087602969136862
sample_494	1.8855363556718656
sample_495	-1.4007037933148536
sample_496	0.5479394295178543
sample_497	-0.6576950545638219
sample_498	-0.4952527015293897
sample_499	-0.5998292900865956
sample_500	-0.8696408732165177
sample_501	0.03687339144315219
sample_502	-0.8368174030041797
sample_503	0.25734976326145753
sample_504	-0.06123717774442154
sample_505	-0.24870668566244916
sample_506	-0.9129273519331428
sample_507	-0.5843093869595932
sample_508	0.7390965890691107
sample_509	0.48629526142075236
sample_510	-0.9824588655218327
sample_511	0.08735007982188508
sample_512	0.7351188064097972
sample_513	-1.669761228278258
sample_514	0.5284592795163779
sample_515	-0.6695974895459018
sample_516	0.5555187115845414
sample_517	-0.7695713898332324
sample_518	-0.5879429979517382
sample_519	-1.6281735581781762
sample_520	0.036439580556217134
sample_521	0.24668599813814493
sample_522	-0.9097016584421819
sample_523	0.6230655645048031
sample_524	-1.6619278406023406
sample_525	-0.07697473623879066
sample_526	-1.214385233280514
sample_527	-0.6588807478672343
sample_528	0.035757816241214796
sample_529	-0.8660869838406053
sample_530	-0.39335707479132875
sample_531	0.9883489443900942
sample_532	-0.5844291335868964
sample_533	0.8188696409534534
sample_534	-1.1336103513396865
sample_535	0.5149923715421644
sample_536	1.4207635977821451
sample_537	-2.466727162759122
sample_538	-0.8029863917171214
sample_539	0.561949618788016
sample_540	-0.2130400204638321
sample_541	0.3573769608910615
sample_542	-0.6113443607948109
sample_543	0.0746913210749787
sample_544	-0.16598323047678348
sample_545	1.1487766945357634
sample_546	0.2414191886166116
sample_547	0.3240542360693852
sample_548	-0.42049890731978157
sample_549	-0.49573038117426516
sample_550	-0.44104418706377313
sample_551	0.3805300329652898
sample_552	-0.42954655643736145
sample_553	0.2765408129588637
sample_554	2.050429465601247
sample_555	0.8540693265590922
sample_556	-0.3352098057662272
sample_557	1.1819888004972863
sample_558	-0.4167223028776031
sample_559	-2.036056814318466
sample_560	-1.012789244620301
sample_561	-1.8698241120927854
sample_562	-0.3605322069072271
sample_563	0.006968017576132476
sample_564	1.654088448849747
sample_565	0.313449118639197
sample_566	-0.22898962945138787
sample_567	0.8126244327411856
sample_568	-2.2079303525027054
sample_569	0.22273652103119515
sample_570	0.7544688435336969
sample_571	-1.4801964859734094
sample_572	1.1249066172242224
sample_573	0.32494210671486784
sample_574	-0.4238874342319834
sample_575	0.617293166062677
sample_576	2.2444378296116363
sample_577	0.16934151670799666
sample_578	0.23525968718903426
sample_579	-0.4676707190095893
sample_580	-0.8555874602197344
sample_581	0.8135485534722701
sample_582	-0.861785903424452
sample_583	0.059766523728567146
sample_584	-0.48584699924045677
sample_585	0.4645020983654725
sample_586	0.32013958137696424
sample_587	1.019390685543834
sample_588	-0.5179932492366733
sample_589	-0.27943028524702274
sample_590	-0.9836593929755463
sample_591	-0.45270212226006473
sample_592	0.363491124974909
sample_593	0.7406834799080401
sample_594	-0.9274330343200409
sample_595	0.8525605265103923
sample_596	1.3353976766225573
sample_597	0.39938801619245057
sample_598	1.8531299512172283
sample_599	-0.7800322162438313
sample_600	-1.2478026239793316
sample_601	-1.7783576461395083
sample_602	1.4748812086160323
sample_603	0.6387350815872886
sample_604	-0.0665485951500163
sample_605	0.2667990407666576
sample_606	-1.1294202685016979
sample_607	2.4183462515627876
sample_608	0.1170424905925578
sample_609	0.09734642617232434
sample_610	0.7096667157855758
sample_611	0.4665181646499427
sample_612	0.21108309442993875
sample_613	-0.7966077969402279
sample_614	0.45704000419382884
sample_615	1.8583242659119834
sample_616	1.325247027771175
sample_617	1.5713849872112218
sample_618	-0.519184643713239
sample_619	-0.994429236626975
sample_620	-0.1362893904168593
sample_621	0.044029327107274197
sample_622	1.075669877227408
sample_623	-1.6926690029979594
sample_624	1.5081669746581903
sample_625	-0.16829857373190063
sample_626	-0.4354043860630405
sample_627	-1.0167808973940247
sample_628	-1.655308250044215
sample_629	0.8064304194475758
sample_630	0.061506739213720366
sample_631	-1.2928110133972177
sample_632	-1.2978952448851258
sample_633	-0.3449068107155453
sample_634	1.6467214073674767
sample_635	-0.26921429744409
sample_636	-1.5045917769888053
sample_637	-0.25545703782659585
sample_638	-0.28226019503712013
sample_639	-2.690488742322502
sample_640	-0.06526726890875637
sample_641	-0.24074584350925585
sample_642	0.6803007624050071
sample_643	1.8254732298338006
sample_644	1.1078305905115653
sample_645	-0.2784505232993933
sample_646	-1.1105817785818675
sample_647	2.5451152825443306
sample_648	0.04749988519127857
sample_649	0.0025084379998569026
sample_650	-0.03529580170896019
sample_651	0.18545341482058172
sample_652	-0.15474079483294312
sample_653	-0.5812205015000192
sample_654	-0.5545936179613665
sample_655	-0.043867269980558954
sample_656	-0.5511820213660445
sample_657	-0.7194893935145789
sample_658	0.09440134597158995
sample_659	-0.2646304931593033
sample_660	1.4827776374088828
sample_661	-2.644873728636508
sample_662	1.0730028575481214
sample_663	1.2265651226785186
sample_664	-2.0710907028175702
sample_665	-0.35176433134876506
sample_666	-0.38032860205329183
sample_667	-1.4095891226545973
sample_668	-0.7840332312152399
sample_669	-1.1146050942332226
sample_670	1.7294231131225004
sample_671	0.9181986915037097
sample_672	1.2518676062312872
sample_673	0.7055990703200056
sample_674	-1.1329595738984148
sample_675	-0.5324017797374586
sample_676	0.4748285070979965
sample_677	-1.2254238035020526
sample_678	0.6969824500408448
sample_679	-0.2500749833388934
sample_680	-0.3836863265513008
sample_681	0.694957387304622
sample_682	0.4300137829429182
sample_683	-0.36992275425008414
sample_684	1.1403799946843887
sample_685	-1.0852865682590744
sample_686	0.6005576408508787
sample_687	0.5778733867796624
sample_688	-0.3188410202560036
sample_689	0.3126599885542118
sample_690	-1.2542190415429124
sample_691	0.9066239044569847
sample_692	-0.19501603020079833
sample_693	-0.5306163476453077
sample_694	1.0307845771597917
sample_695	-0.7110431873925013
sample_696	-1.410532482372062
sample_697	-1.5577264213912267
sample_698	0.5906972286420431
sample_699	-1.2833421189864085
sample_700	1.7319302626270328
sample_701	-2.079573748524334
sample_702	1.673975915463501
sample_703	0.19830111189767002
sample_704	-0.10740669035009114
sample_705	-0.5526665145948332
sample_706	0.38518321622126006
sample_707	-0.048716615524587274
sample_708	1.0847203564666987
sample_709	0.10214751287890081
sample_710	0.13798450306459115
sample_711	-0.3725514076339282
sample_712	-0.06790060213596003
sample_713	0.29444923032870635
sample_714	-1.710256395439615
sample_715	-1.350652813918454
sample_716	0.7270491714148613
sample_717	0.1584130104253256
sample_718	-0.19410326957375956
sample_719	0.0069834692131269215
sample_720	0.33396768503773716
sample_721	-0.5475410219426463
sample_722	-0.7845180610530733
sample_723	0.18322862988496547
sample_724	-0.9832710245258052
sample_725	0.39423993201198876
sample_726	-1.7027214634058667
sample_727	1.0110614903973796
sample_728	0.45816170749659557
sample_729	0.24301750405545705
sample_730	0.964902258806445
sample_731	1.6431976422375123
sample_732	0.9963731067186393
sample_733	-1.8401030775686942
sample_734	-1.2824953361339548
sample_735	-0.6320408095812987
sample_736	0.014590254541831379
sample_737	0.5029270467310814
sample_738	-0.7323026425654612
sample_739	0.17420981406330785
sample_740	-0.7617469376967484
sample_741	-0.6188274636241997
sample_742	-1.4087441159409486
sample_743	-0.9284939365812926
sample_744	-1.3541289965712011
sample_745	-0.9807879297811849
sample_746	1.035386697083689
sample_747	-0.9544875871139915
sample_748	2.6037495785833196
sample_749	0.4787459263627887
sample_750	0.17229186378278802
sample_751	-0.8640449105244451
sample_752	0.6843773037493323
sample_753	-0.5831833333877405
sample_754	0.10987852507357823
sample_755	2.5319272786292064
sample_756	-0.10675777190305857
sample_757	1.1303896209122848
sample_758	-0.7098835946529476
sample_759	-0.0460877976957159
sample_760	1.7478315025434965
sample_761	-0.6341751672688056
sample_762	1.7892056644862198
sample_763	0.6917704416202214
sample_764	-0.570098859085781
sample_765	0.6169214982264971
sample_766	0.9548323540269487
sample_767	0.6063933827700615
sample_768	-1.5712326014159628
sample_769	-0.7336868463754687
sample_770	-0.25722093809320384
sample_771	-0.085273456548572
sample_772	0.6052629975236405
sample_773	0.16520364166071763
sample_774	-1.3378961574918422
sample_775	0.36636943800211763
sample_776	0.5952429449390537
sample_777	0.5447815355951462
sample_778	1.0623472362302084
sample_779	0.8171113177345166
sample_780	0.4448324996817786
sample_781	-0.08103379149904624
sample_782	-1.6613723871184571
sample_783	0.41546495581440696
sample_784	0.19499321919193827
sample_785	0.2584643994635966
sample_786	-1.2796855368177908
sample_787	-1.0852798256810556
sample_788	1.034900967734156
sample_789	-0.05062444343141968
sample_790	0.6656917583617498
sample_791	0.016802939786924334
sample_792	0.01823125243585689
sample_793	0.9207869784141602
sample_794	-0.5239819531419718
sample_795	0.08415966137548248
sample_796	-0.4705659512908564
sample_797	-0.44296948754073817
sample_798	-0.31846916486622256
sample_799	0.2093443465576245
sample_800	-0.4869310016202352
sample_801	1.236172486708515
sample_802	-0.9000561569473373
sample_803	-0.19697259193706323
sample_804	-0.4481699087553745
sample_805	1.4261373052674815
sample_806	0.18393348746766774
sample_807	1.0137327178297306
sample_808	-1.4871247708477822
sample_809	0.25396559537464625
sample_810	0.8724537743743692
sample_811	0.07041382578075779
sample_812	1.047147458113307
sample_813	-0.5252174997834664
sample_814	1.3887542138018663
sample_815	2.2724576963731624
sample_816	-0.37178284123306143
sample_817	-0.45390343485960777
sample_818	1.1757525822320223
sample_819	1.5578599971050204
sample_820	-0.5307524537065564
sample_821	-0.4287541359218073
sample_822	-0.2912616740633859
sample_823	-1.3469424531909664
sample_824	-0.9239427507857902
sample_825	-1.0088696353338602
sample_826	-0.7740799664954936
sample_827	-0.04578619023165283
sample_828	0.22134589680252978
sample_829	1.5289794381835564
sample_830	-1.003120946669062
sample_831	0.9665229497119466
sample_832	-0.22391154502939561
sample_833	-0.060467868237954435
sample_834	0.6590544701011823
sample_835	-1.126671430998816
sample_836	0.3685667939351303
sample_837	0.15402878958462157
sample_838	0.4778849860736879
sample_839	0.27593858473378574
sample_840	2.4278316498218806
sample_841	-0.6448772810557062
sample_842	-0.5388358958432524
sample_843	-0.6303737884889014
sample_844	-0.5631551468129932
sample_845	-0.6445267435126806
sample_846	1.1698715854183073
sample_847	1.3998376855979413
sample_848	-0.5783239539554931
sample_849	-0.8382136213394653
sample_850	0.45698755051449896
sample_851	-0.559922461641789
sample_852	0.6174421320486586
sample_853	0.1902598720185258
sample_854	-1.5171101088212806
sample_855	1.5260038353707708
sample_856	1.7727437034429923
sample_857	-0.6200899973099574
sample_858	-0.3964824110847316
sample_859	0.27265704451812617
sample_860	0.3209290424499333
sample_861	0.6428862309956338
sample_862	1.985661754240065
sample_863	-0.18711341051579003
sample_864	-0.8043791652206117
sample_865	-1.3815819708734207
sample_866	-0.7374547792112002
sample_867	-0.044238516213396556
sample_868	1.7714325692469366
sample_869	-0.5255382265663507
sample_870	0.21098765329506614
sample_871	-0.027644238768470535
sample_872	1.1692524245605076
sample_873	2.498993081934394
sample_874	-0.5387085563291228
sample_875	-0.49755154949550234
sample_876	1.0259680975924867
sample_877	0.6660799818570227
sample_878	1.8232392422502073
sample_879	0.568760610643405
sample_880	-0.36825968325993924
sample_881	0.5754430403767128
sample_882	1.0900865485497515
sample_883	0.8037596881111474
sample_884	0.49261032005499517
sample_885	1.0483339221604098
sample_886	1.1502802745834773
sample_887	1.3617444799606147
sample_888	0.633116489362235
sample_889	-0.17734887235854319
sample_890	0.1344200131962661
sample_891	1.187249039418653
sample_892	-0.8228950774324493
sample_893	0.35492064907115395
sample_894	-0.40208260864870127
sample_895	0.017226583468121254
sample_896	1.2587190399626305
sample_897	0.17851364047775398
sample_898	0.03480201731573146
sample_899	-1.3622468187405699
sample_900	0.7300189930007811
sample_901	0.6299119861501771
sample_902	2.1377059082205014
sample_903	-0.31708443866846253
sample_904	0.2063805133829158
sample_905	0.23641513931930486
sample_906	1.5557550588825886
sample_907	-0.105998428910167
sample_908	0.2658581657052267
sample_909	0.5925713862740768
sample_910	0.1740532089516352
sample_911	-0.45482840774126754
sample_912	0.18148490538753134
sample_913	1.0552452522331073
sample_914	-1.0310970955560645
sample_915	0.12076634314887366
sample_916	-0.7068480696247877
sample_917	1.1758620461538507
sample_918	-1.5245039756092031
sample_919	-0.5665772320130703
sample_920	0.3634030894989146
sample_921	1.5439042217876529
sample_922	-0.07664736478318304
sample_923	-0.5628793790187105
sample_924	1.8574625406550758
sample_925	-1.4498250989672208
sample_926	-2.1956820435014763
sample_927	0.42579285015631957
sample_928	-0.5100834117564547
sample_929	-1.0258493361257142
sample_930	0.6923709798825589
sample_931	0.2308688673973579
sample_932	-0.5717001188725577
sample_933	-1.2832179865083913
sample_934	0.8553931917884378
sample_935	0.6345979771708212
sample_936	-0.10985325408076396
sample_937	1.823169374853446
sample_938	-1.0743801713421708
sample_939	-1.5268268718425828
sample_940	-0.6986893086409308
sample_941	-0.056615663822105124
sample_942	0.2304106349355958
sample_943	-0.25097965708230036
sample_944	0.3384119696919443
sample_945	-1.25464209016224
sample_946	1.422945146543741
sample_947	-0.09294047547669906
sample_948	1.0986223209097148
sample_949	0.3291432479070922
sample_950	0.4424215918609835
sample_951	0.5546927881114576
sample_952	0.43343638514210875
sample_953	0.6271687162705489
sample_954	1.3090864415003416
sample_955	0.18390010156208578
sample_956	0.6930140352671336
sample_957	-0.10047513677767744
sample_958	1.419321732960729
sample_959	-0.6832755291740645
sample_960	1.7777731846895555
sample_961	-0.051223277910987276
sample_962	-1.4326996148602822
sample_963	0.9097114187490684
sample_964	-0.6879042576816066
sample_965	0.8237885310567266
sample_966	-0.6596634405249319
sample_967	-0.45457987089924984
sample_968	-1.8884496822021022
sample_969	-0.46066250993563346
sample_970	-2.4192759596380506
